,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,DecileScore,Age
27219,1,1,1000,1,1,1,1,2,18
17730,100,10,10,1,10,10,1,1,29
19282,1,1,10,1,1,1,100,0,29
50457,1,1,1,1,1,100,1,1,20
12051,1,1,10,1,1,1,1,0,52
17764,1,1,10,1,1000,10,10000,2,26
53498,1,10,100,1,1,100,1,2,38
31105,10,1,100,1,10,10,1,0,46
12355,10,1,1,1,10,10,10,0,34
22683,1,1,10,1,1,100,1,0,62
16579,1,1,1,1,10,10,1,0,51
2695,1,1,100,1,1,100,1,0,37
48034,10,1,1,1,1,100,1,2,29
33415,1,1,1,1,1,1,10,0,57
22557,10,10,1,1,10,10,1,0,21
22468,1,1,1,1,1,1,1000,0,44
59187,1,1,1,1,1,1,1,0,55
37759,10,1,100,1,10,10,10000,0,29
15712,10,10,1,1,10,10,1,0,47
48866,10,1,100,1,10,10,1,0,20
1969,1,1,100000,1,1,1,1,2,46
11248,1,10,10,1,1,1,1,2,23
18217,10,10,10,1,10,10,1,0,25
48297,10,10,1,1,10,10,1,0,24
24037,1,1,10,1,1,1,100,2,28
7847,1,1,1,1,1,1,1,2,50
34968,1,1,100,10,1,100,1,0,61
37586,10,1,1,1,10,10,1,0,26
37414,1,1,10,1,1,1,1,2,25
57450,1,1,10,1,1,1,1,2,18
52285,10,1,1,1,10,1,1,1,37
32288,10,1,1,1,1000,10,1000,0,64
15044,1,1,1,1,1,1,1,0,27
2398,10,1,1,1,10,10,10,0,39
30211,10,1,100,1,1000,10,1,1,28
26796,10,10,100,1,10,10,1,0,20
38422,10,1,10,1,1,1,1,1,22
19926,10,1,10,1,10,10,1,0,22
53342,1,1,1,1,1,1,1,0,24
20338,10,1,10,1,1000,10,1,1,30
21676,1,1,10,1,1,1,1,0,29
51629,1,1,10,1,1,1,1,0,19
2160,10,10,10,1,1000,10,1,1,30
58635,10,1,1,1,10,10,1000,0,55
7310,1,1,1,1,1,1,1,0,22
45946,1,1,10,1,1,1,1,2,28
3081,10,1,10000,1,1000,10,1,0,27
20341,10,1,1,1,10,10,1,2,17
47183,10,1,10,1,10,10,1,1,59
1220,1,10,1,1,1,1,10,0,43
42349,1000,10,1,1,1,1,1000,0,44
25613,1,1,10,1,1,100,1,0,19
782,1,1,10,1,1,1,10,0,57
31746,1,10,10,1,1,1,1,1,24
7858,10,10,10,1,1000,10,1,2,25
50196,10,1,100,1,10,10,1,0,40
18895,1,10,1,1,10,10,1,0,31
47441,1,10,1,1,1,1,1,0,25
12979,1,1,10,1,10,10,1,1,24
35408,1,1,1000,1,1,1,1,0,25
38367,1,1,1,1,1,1,1,0,39
10340,1,1,10,1,1,1,1,0,42
3718,1,10,1,1,1,1,1,0,48
6341,10,1,10,1,10,10,1,0,26
41233,1,1,10,1,1,1,1,0,21
23742,10,10,1,1,10,10,100000,0,65
4767,1,1,1,1,1,1,1,1,47
47708,1,1,1,1,1,100,1,0,23
41899,10,1,10,1,1,1,1,2,37
23276,1,1,1,1,1,100,1,0,21
385,1,1,1,1,1,1,1,1,36
40087,10,1,10000,1,10,1,1,1,22
1749,1,10,1,1,1,1,10,0,51
29543,100,1,10,1,1,10,10,0,22
41642,1,10,10,1,1,1,1,0,48
35566,1,1,1,1,1,1,1,0,46
5575,1,1,10,1,1,1,1000,0,52
50909,1,1,10,1,1,1,1,0,18
19455,10,10,1,1,10,1,1,0,47
46874,1,10,10,1,1,1,10,0,30
57427,1,1,10,1,1,1,1,2,24
46422,1,1,10,1,1,1,1,0,28
59256,1,1,10,1,1,1,1,2,23
51121,10,10,1,1,1000,10,1,1,29
23976,10,1,100,1,10,10,1000,0,48
3053,1,1,10,1,1,1,1,0,22
60408,1,1,1,1,1,1,1,0,38
31538,1,10,10,1,1,1,1,0,31
11848,1,10,10,1,1,100,1,1,19
13548,10,1,1,1,1,1,1,0,28
23562,1,1,10,1,1,100,10,1,17
9198,1,1,10,1,1,1,1,1,37
45018,1000,10,1,1,10,1,1,0,43
22820,1,1,10,1,1,100,1,0,61
6667,1,1,10,1,1,100,1,1,21
1842,1,1,10,1,1,1,1,0,20
46591,1,1,10,1,1000,10,10,1,29
3,1,1,1,1,1,1,10,0,29
58501,1,1,10,1,1,1,10,0,28
51105,10,1,10,1,10,10,10000,0,31
33709,10,1,100,1,10,10,1,2,21
21191,1,1,1,1,1,1,1,0,35
55688,10,1,10,1,1,1,1,0,18
29167,1,1,1,1,10,10,1,1,24
16083,1,1,1,1,10,10,10000,0,43
53607,10,1,1,1,10,10,1,0,51
29935,1,1,10,1,1,1,10,2,32
35495,1,1,10,1,1,1,1,2,31
10440,1,1,10,1,1,1,1,1,31
38805,10,1,1,1,1000,10,1,0,46
43275,1,1,10,1,10,10,1,0,32
29679,1,10,10,1,1,1,1,0,49
22607,1,10,1,1,1,1,10,0,33
3026,1,1,1,1,10,10,1,1,25
12042,10,1,100,1,1,1,10,0,52
23641,10,1,100,1,10,10,1,1,29
52691,1,10,100,1,1,1,1,0,21
46617,1,1,10,1,1,1,10,0,50
39162,1,1,100,1,1,1,1,0,27
5218,1,1,10,1,1,1,1,1,24
14312,1,1,10,1,1,1,1,0,24
2361,10,1,1,1,10,10,1,0,58
39070,1,1,10,1,1,1,100,2,30
4317,10,1,10,1,10,10,1,0,37
20834,1,1,10,1,1,1,1,0,19
5735,10,1,1,1,10,10,1,1,29
41684,10,10,10,1,10,10,1,1,22
24124,10,10,10,1,10,10,1,2,30
57908,1,10,1,1,1,1,1,2,25
12381,1,10,10,1,1,1,1,0,32
45254,1,1,10,1,1,1,10000,0,33
45380,1,1,100,1,1,1,1,0,26
30137,1,1,1,1,1,1,1,0,43
51796,10,10,10,1,1000,10,1,0,31
36522,10,1,10,1,10,10,10,0,25
42799,10,1,1,1,1000,10,1,0,39
29268,1,1,10,1,1,1,100,0,36
16198,10,1,10,1,10,10,1,2,42
59692,1,1,1,1,1,100,1,0,27
58551,10,1,1000,1,10,10,1,0,29
42149,1,10,10,1,1,1,10,0,37
19490,10,10,1,1,1000,10,1000,0,36
7344,1,1,100,10,1000,10,10,0,48
53990,1,1,10,1,10,10,1,0,21
23105,1,1,10,1,1,1,1,0,21
24531,1,1,1,1,1,1,10,0,59
13136,1,1,1,1,1,1,1,1,30
25183,1,10,100,1,1,1,1,0,36
9646,10,1,100,1,1,1,1,1,30
44610,1,1,1,1,1,1,1,0,51
58329,10,1,10,1,10,10,10,1,50
48050,10,1,1,1,10,10,10000,0,69
38907,1,10,1,1,1,1,1,1,22
24982,1,10,10,1,1,1,1,1,19
55583,1,10,1,1,1,1,100000,0,33
9804,1,1,10,1,1,1,1,1,19
28645,1,1,10,1,1,1,1,1,27
4826,1,1,10,1,1,1,1,0,34
52165,1,1,10,1,1,1,1,2,27
26491,1,1,10,1,1,1,1,0,42
16476,10,1,100,1,10,10,1,0,39
20991,1,1,1,1,1,100,1,1,23
4700,1,1,10,1,100,10,1,0,26
18953,1,1,10,1,1,1,1,0,21
16016,1,1,10,1,1,100,1,0,27
29257,1,1,10,1,1,1,100000,1,33
23289,100,1,10,1,10,10,1,1,19
56788,1,1,10000,1,1,1,1,1,40
60443,1,1,1,1,1,1,1,0,32
53452,1,1,100,1,1,1,1,0,35
56749,1,10,1,1,1,1,1,1,26
48747,10,1,1,1,10,10,1,0,27
32087,1,1,1,1,1,1,1,0,31
31550,1,1,10,1,1,1,1,0,46
33785,10,10,10000,1,10,10,1000,0,33
24040,1,1,10,1,1,100,1,0,28
29696,10,10,100,1,10,10,1,0,22
5727,1,1,1,1,10,10,1,0,34
25619,1,1,1,1,1,1,1,0,45
27760,1,1,10,1,1,1,1,2,23
33519,1,10,10,1,1,1,1,0,25
47045,10,1,1,1,10,10,1,0,46
12100,1,1,100,1,1,1,10,0,32
9509,1,1,10,1,1,1,10000,2,53
24762,10,1,10,1,10,10,1,0,31
59322,1,1,10,1,1,1,1,0,27
24071,1,1,1,1,10,10,1,0,29
45171,10,10,10,1,1000,10,1,1,19
5638,1,10,1,1,1,1,1,1,25
30024,1,10,10,1,1,100,1,0,33
1249,10,10,100,1,10,10,1,1,26
40287,1,1,10,1,1,100,1,1,20
16657,10,1,1,1,10,10,1000,0,58
38121,10,1,10,1,1000,10,1,0,28
47631,1,1,1,1,10,10,1000,0,61
11622,1,10,1,1,1,100,1,0,42
57483,1,10,1,1,1,1,1,0,51
53128,1,1,1000,1,1,1,1,2,22
4988,10,10,10,1,10,10,1,2,37
47776,10,1,10,1,1000,10,1,0,37
25017,10,1,1,1,10,10,1000,1,37
5273,1,10,1,1,10,10,1,0,21
18908,10,1,100,1,10,10,1,0,25
56754,1,1,10,1,1,1,1,2,25
59055,1,1,1,1,1,1,1,1,36
12256,1,1,10,1,1,1,1,0,24
30867,1,1,10,1,1,1,10,0,27
35150,10,1,10,1,1,1,1,0,21
40035,1,1,1,1,10,10,1,0,32
42642,1,1,10,1,1,1,1000,0,46
15080,1,1,1,1,1,1,10,0,32
23530,10,1,100,1,10,10,1,0,20
36446,1,10,10,1,1,1,10,0,31
9161,1,1,1,1,1,1,1,1,23
3977,1,1,10,1,1,1,1,0,23
13579,1,1,10,1,1,1,1,1,20
37426,10,1,100,1,1,100,10,0,57
17210,10,1,100,1,1000,10,10,0,52
7732,1,10,1,1,10,10,1,1,23
41315,1,1,100,1,10,10,1,0,31
13727,10,1,10,1,10,10,1,2,26
60759,1,10,1,1,1,100,100,1,19
6031,10,1,1,1,10,10,1,1,27
12004,10,1,10,1,10,10,1,0,37
50612,1,1,1,1,10,10,1,2,30
22628,10,10,1,1,10,10,1,0,58
13345,10,1,100,1,1,10,1,0,27
54183,1,10,10,1,1,1,10,0,26
6888,1,1,1,1,1,1,1,0,51
10489,10,1,1,1,10,10,1,1,37
42249,1,1,1,1,1,1,1,1,29
30457,10,10,1,1,10,10,1,0,33
14074,1,1,10,1,1,1,1,0,25
11965,10,1,10,1,10,10,1,2,32
7955,1,1,10,1,1,1,1,0,23
14004,1,1,10,1,1,1,1,1,19
41884,1,1,10,1,1,1,100,2,20
8280,1,1,10,1,1,1,1,1,20
25233,1,1,10,1,1,100,1,1,17
59742,1,1,1,1,1,1,1,0,30
44728,1,1,10,1,1,1,1,2,27
41466,10,1,100,1,10,10,1,0,45
517,1,1,1,1,10,10,1000,0,45
50437,1,1,10,1,1,1,1,2,52
50537,1,10,1,1,10,10,100000,0,55
40046,1,1,10,1,10,10,1000,0,46
15586,10,10,10,1,10,10,1,2,20
54915,1,1,1,1,1,1,1,0,31
22873,1,1,10,1,1,1,1,2,27
27481,10,1,100,1,10,10,10,0,49
56916,1,1,10,1,1,1,10,0,51
37282,1,1,100,1,1,1,10,0,43
55112,1,10,10,1,1,1,1,0,25
27100,1,1,100,1,1,1,10,0,28
35703,1,10,10,1,1,100,1,0,35
55223,10,1,1000000,1,1,100,1,0,23
44134,1,1,1,1,1000,10,1,1,36
8741,10,1,10,1,10,10,1,0,41
33570,100,1,10,1,1,1,1,1,25
10750,10,1,10,1,10,10,1,0,26
5001,1,1,1,1,1,1,1,1,19
1055,1,1,1,1,1,1,1,0,22
53006,1,1,10,1,1,1,10,0,34
52932,1,1,1,1,10,10,1,0,25
2667,1,10,10,1,1,1,1,0,36
40836,10,10,100,1,10,10,1,0,28
36443,1,1,1000,1,1,1,1,0,19
3481,1,1,1,1,1,1,1,0,35
8542,1,1,10,1,1000,10,1,1,25
12559,1,1,1,1,1,100,100,0,49
46420,1,1,1,1,1,1,1,1,47
42469,10,10,100,1,10,10,1000,0,37
28225,10,1,1,1,10,10,1000,0,59
42889,10,1,10,1,10,10,1,0,34
16854,1,1,1,1,100,10,1,2,19
42865,1,1,10,1,1,1,1,2,29
57580,1,1,1,1,1,1,1,0,33
35900,1,1,1,1,1,1,10,0,33
46639,1,1,10,1,1,1,1,2,26
29511,10,1,10,1,10,10,10,0,42
14422,10,10,100,1,1000,10,1,0,28
41520,10,1,100,1,1000,10,10,0,27
19931,1,1,100,1,1000,10,1000,1,33
54608,1,1,1000,1,1,100,1,0,30
5396,1,1,1,1,1,1,1,0,23
58889,10,1,10,1,1,100,1,1,34
38662,10,1,10,1,10,10,1,0,31
57356,10,1,1,1,10,10,1,0,19
23022,1,1,100,1,1,100,1,0,47
56261,1,10,10,1,1,1,10,0,24
2506,1,1,1,1,1,1,1,1,20
51088,1,1,1,1,1,1,1,1,47
49153,1,1,1,1,1,1,1,1,26
19916,10,10,10,1,10,10,1,2,38
59848,1,10,10,1,1,1,1,0,26
35747,1,1,1,1,1,1,1,0,21
23531,10,1,100,1,10,10,1,0,20
11131,10,1,1,1,10,10,1,0,30
42545,1,1,1,1,1,1,1,1,39
43285,10,10,1,1,10,10,10,0,60
43189,10,10,10,1,10,10,1000,2,51
57086,10,1,1,1,10,10,1,0,35
33627,1,10,1,1,1,1,1,0,21
56789,1,1,10000,1,1,1,1,1,40
14636,1,1,10,1,1,1,1,0,19
4984,1,1,1,1,1,100,1,2,21
19895,10,1,100,1,10,10,1,0,31
5970,1,10,1000,1,1,1,1,0,46
48553,1,10,10,1,1,1,1,1,22
5999,1,10,10,1,1,100,1,1,31
53257,10,10,100,1,1000,10,1,1,21
24744,100,1,10,1,100,100,1,1,41
43336,1,1,10,1,10,10,1,1,20
22959,1,1,1,1,1,1,1,0,25
8900,1,1,100,1,1,1,1,1,45
38682,1,10,1,1,1,100,10,0,48
38968,10,10,100,1,1000,10,1,0,33
17729,10,1,100,1,10,10,10,0,31
46411,1,1,10,1,1,1,100,0,43
15406,10,10,10,1,10,10,1,1,39
11443,10,10,1,1,10,10,1,0,25
17315,10,1,10,1,10,10,1,0,24
18469,1,10,10,1,1,1,1,0,26
25882,1,1,1,1,10,10,1,0,33
26028,1,1,10,1,1000,100,10000,1,40
34323,10,1,10,1,10,10,1,1,27
8491,1,1,1000,1,1,1,10,0,27
47016,1,1,10,1,1,1,1,0,54
5672,1,1,10000,1,1,1,1,0,27
38938,1,1,10,1,1,1,1,0,48
24617,1,1,10,1,1,1,1,0,21
13350,10,1,1,1,10,10,1,0,52
44894,1,10,1,1,1,1,1,1,33
58029,10,1,10,1,1000,10,1,0,39
22968,1,1,10,1,10,10,1,2,23
40754,1,1,10,1,1,1,1,0,23
16433,1,1,100,1,1,100,1,1,57
26932,1,1,10,1,1,1,10,2,25
5331,1,1,100,1,1,1,10,0,35
52122,1,1,100,1,1,1,10,1,22
41346,1,10,10,1,1,1,10,0,39
32647,1,1,10,1,1,1,1,1,19
34085,10,1,10,1,10,10,10,0,45
20573,1,1,10,1,10,10,1,0,38
43664,1,10,100,10,1,100,1,0,47
58863,1,1,10,1,1,1,1,0,35
24200,1,1,10,1,1,100,1,1,54
58351,1,1,1,1,1,100,1,0,26
18009,1,1,1,1,1,1,1,0,46
29741,1,1,10,1,1,100,1,0,18
25685,1,1,10,1,1,1,1,1,23
20095,10,1,100,1,1000,10,1,0,32
13875,1,1,100,1,1,1,1,1,26
13992,1,1,1000,1,1,1,10,1,50
53138,1,1,1,1,1,100,1,2,37
21174,1,10,10,1,1,1,10,0,27
4953,10,1,1,1,10,10,1,0,46
9738,1,1,10,1,1,1,1,0,41
3669,1,1,10,1,1,1,1,1,31
54413,1,1,100,1,1,1,1,0,39
7114,1,1,10,1,1,1,1,0,27
51695,1,10,10,1,1,100,1,0,34
33535,1,1,10,1,1,1,10,0,32
25502,1,1,1,1,1,1,10,0,39
19073,1,1,100,1,1,1,1,0,36
56274,10,10,1,1,10,10,1000,0,59
18253,1,1,10,1,1,1,1,2,30
15284,10,1,10,1,10,10,1,0,23
35824,1,10,100,1,1,1,100,0,30
5023,1,1,10,1,1,1,10000,2,36
40250,10,1,100,1,10,10,10,0,36
59085,1,10,10,1,1,1,1,0,31
4794,1,1,1,1,1,1,1,0,27
3009,10,1,100,1,10,10,1000,0,35
43968,1,1,10,1,1,1,10,0,28
3079,1,10,10,1,10,10,1,0,36
45397,1,10,1,1,1,1,100000,0,31
22053,1,1,1,1,10,10,1000,0,52
25095,10,10,10,1,10,10,1,0,30
10678,1,1,10,1,1,1,100,0,34
14048,10,1,10,1,10,10,10,1,57
16907,1,1,1,1,1,100,1,0,34
54142,1,1,10,1,1,100,1000,0,58
28628,1,1,1000,1,10,10,1,0,21
60444,1,1,100,1,1,1,1,0,25
6368,1,1,10,1,1,1,1,0,23
13620,1,1,10,1,1,1,1,0,40
1338,1,1,1,1,1,1,1,1,19
50435,1,1,1000,1,1,1,1,0,23
25554,1,1,1,1,1,1,1,0,42
52469,1,10,1,1,1,1,10,1,52
19515,1,1,1,1,1,1,1,0,64
39787,10,1,1,1,10,10,1,0,21
24669,1,1,10,1,1,1,1,2,19
32816,1,10,1000000,1,1,100,1,0,33
7406,10,1,10,1,1000,10,1,0,32
27280,1,1,10,1,1,1,1,0,45
34450,1,10,1,1,1,1,1,0,27
10525,1,1,1,1,1,1,1,0,24
30881,1,1,10,1,1,1,1,0,20
22527,1,1,1,1,1,1,100,0,33
42209,1,1,10,1,1,100,1,0,33
21008,1,1,1,1,1,1,1,0,32
42189,1,1,1,1,1,1,10,0,48
60087,1,1,10,1,1,100,1,2,22
9349,10,1,100,1,10,10,1,0,48
6660,1,1,1,1,1,1,1,0,29
10358,1,1,10,1,1,1,1,0,19
45090,10,10,10,1,10,10,10,0,33
29751,1,1,1,1,1,1,1,0,27
10583,1,1,10,1,1,1,1000,0,45
43533,10,1,10,1,10,10,1,0,24
22234,1,10,100,1,1,1,1,1,20
10106,10,1,1,1,10,10,1,0,21
10604,1,1,100,1,1,1,1,0,19
11519,1,1,1000,1,1,1,1,0,27
46155,1,1,1,1,10,10,1,0,49
3515,1,1,10,1,1,100,1,1,46
36562,1,1,1,1,10,10,1,2,22
40510,10,1,10,1,1000,10,1,1,24
25993,10,1,1,1,10,10,1,0,33
20333,1,1,10,1,10,10,1,0,23
5881,1,10,1,1,1,100,10,0,55
42432,1,1,10,1,1,1,1,0,57
18507,10,1,1,1,10,10,1,1,28
21555,1,1,1,1,1,1,1,1,49
32537,1,1,10,1,10,10,1,0,28
49303,10,10,100,1,1000,10,10,0,37
27696,1,1,10,1,1,1,1,0,28
27442,1,10,10,1,1,1,10,0,28
39375,10,10,10,1,1000,10,1,0,40
36878,1,1,1,1,1,100,1,1,45
7787,1,1,1,1,1,100,1,1,30
56422,1,1,10,1,1,1,1,2,20
27246,10,1,1,1,10,10,1,0,31
28394,1,10,1,1,10,10,1,1,53
4061,1,1,1,1,1,1,1000,1,47
23207,1,1,1000,1,1,1,10,0,25
20043,1,10,1,1,1,100,1,0,51
9284,1,1,10,1,1,1,1,0,20
23813,1,1,100,1,1,1,1,0,19
51153,1,10,10,1,1,1,1,0,36
13134,1,1,1,1,1,1,1,2,30
27739,1,1,10,1,1,1,1,1,18
32515,10,10,1,1,10,10,1,2,20
32496,10,1,1,1,10,10,1000,0,46
22369,1,10,1,1,1,1,10,1,31
56444,1,1,10,1,1,100,1,0,19
5032,10,1,1,1,10,10,1,1,24
5225,1,1,10,1,1,1,1,0,26
4873,1,1,10,1,1,1,1,0,36
8457,1,1,1,1,1,1,1,1,19
9209,1,1,1000,1,1,1,1,0,23
24263,1,1,1,1,1,1,1,0,32
15806,1,10,1,1,10,10,1,0,24
20455,1,1,10,1,10,10,1,0,24
58708,1,1,1,1,1,1,1,1,34
32554,10,1,10,1,10,10,1,1,26
908,1,10,10,1,1,1,1,0,54
51294,10,1,10,1,10,10,10,0,33
29024,1,1,10,1,1,1,1,0,25
21336,10,1,1,1,10,10,10,0,46
21886,1,1,10,1,1,1,1,2,48
6067,10,1,100,1,10,10,1,2,27
53810,1,10,10,1,10,10,1,0,19
58151,1,10,10,1,1,1,1,0,27
22905,1,1,1,1,10,10,1,0,49
35259,1,1,10,1,1,1,1,0,47
21708,1,1,10,1,1,100,1,0,25
3523,1,1,1,1,1,1,100,1,47
11371,1,1,10,1,1,1,1,2,20
37461,1,10,10,1,1,1,1,0,49
14692,10,1,10,1,10,10,1,2,52
26303,1,1,10,1,1,1,1,0,28
4935,1,1,10,1,1,100,1,2,19
37048,1,1,10,1,1,1,1,2,33
34648,10,1,1,1,10,10,1,0,54
16134,10,1,1,1,10,10,10,1,24
38243,10,1,100,1,10,10,1,0,30
22001,1,1,10,1,1,1,1,1,28
29196,1,1,1,1,1,1,100,1,28
6111,1,1,10,1,1,1,1,0,49
4322,1,1,1,1,1,1,1000,0,61
21981,1,1,1000,1,1,1,100,0,38
36685,1,1,1,1,1,1,1,0,36
19860,1,1,10,1,1,1,1,0,27
49832,10,10,10,1,1,10,1,0,19
35146,10,10,10,1,10,10,1,1,25
56461,1,1,1,1,1,1,1,0,68
19112,1,1,100,1,1,1,1,0,34
56501,10,10,10,1,10,10,1,1,48
54448,1,10,1,1,1,1,10000,0,60
15662,10,1,10,1,10,10,10,0,29
434,1,1,10,1,1,1,100,0,24
5862,1,1,10,1,1,1,1,0,54
53089,1,1,10,1,1,100,1,2,19
582,1,10,1000,1,1,1,1,0,37
5749,10,1,100,1,10,10,1,0,29
20317,10,1,100,1,10,10,1,0,28
37782,1,1,1,1,1,100,10,1,28
35735,1,10,10,1,1,1,10000,0,36
48390,10,1,100,1,10,10,1,0,26
10208,1,1,10,1,1,1,1,0,20
38162,10,10,10,1,10,10,1,1,19
31615,1,1,10,1,1,1,1,0,28
9674,10,1,10,1,10,10,1,0,28
20978,1,10,1,1,1,100,1000,1,39
20268,1,1,1000,1,1,1,1,2,18
15591,1,1,10,1,10,10,1,0,68
853,1,1,10,1,1,100,1,0,34
24456,1,1,10,1,10,10,1,2,20
55220,10,1,100,1,10,10,1000,1,26
54615,1,10,1,1,1,1,1,0,30
852,1,1,10,1,1,100,1,0,34
32824,10,10,10,1,1000,10,1,0,33
38705,1,1,1,1,10,10,10,0,70
39199,1,1,10,1,1,1,100,1,40
59411,1,1,10,1,1,100,1,2,57
31643,1,1,100,1,1,1,1,1,43
54289,1,10,1,1,1,1,1,0,46
41063,100,1,10,1,10000,10,1,0,21
41835,1,1,10,1,1,1,1,0,31
28752,10,1,1,1,10,10,1000,0,43
39340,1,1,1,1,1,1,1,0,20
39598,1,1,100,1,1,1,1,0,58
20368,10,1,10,1,10,10,1,1,19
57157,1,1,10,1,1,1,1,1,61
35041,1,1,10,1,1,1,1,1,23
42958,1,1,10,1,10,10,1,0,20
7739,1,1,100,1,1,1,1,0,38
11902,10,10,10,1,10,10,1,0,27
58325,1,1,10,1,1,100,10,0,56
44953,10,1,10,1,1000,10,10,0,53
35837,1,1,10,1,1,1,1,0,32
33202,10,10,10,1,1000,10,1,0,33
37053,1,10,10,1,1,1,1,0,49
4850,1,1,10,1,1,1,1,0,25
25751,1,1,1,1,1,1,1000,0,52
44243,1,1,1,1,1,1,1,0,33
4730,10,10,1,1,10,10,1,0,49
50017,1,1,10,1,10,10,1,1,37
18998,1,1,10,1,1,1,1000,1,32
53012,1,1,1000,1,1,1,1,0,27
24285,10,1,100,1,10,10,1,0,50
25934,1,1,100,1,1,100,10,0,49
22538,10,1,10,1,10,10,1,0,33
12450,10,10,10,1,10,10,1,1,20
7798,1,1,10,1,1,1,1,0,28
14207,1,1,10,1,1,1,1,0,38
32571,1,10,1,1,1,100,1,0,26
50721,1,1,10,1,1,1,1,0,24
9418,1,10,10,1,1,1,1,1,20
48198,10,1,10,1,10,10,1,0,28
10904,1,10,10,1,1,1,1,0,36
26282,1,1,10,1,1,100,10,0,53
49188,1,1,100,1,1,1,10,0,38
58481,1,1,1,1,1,1,1,0,27
9655,1,1,10,1,1,1,1,1,29
4476,1,10,100,1,1,1,1000,0,43
36234,1,1,100,1,1,100,1,0,22
38256,1,1,1,10,10,10,1,0,46
1414,1,1,10,1,1,1,1,1,24
16399,10,1,1,1,10,10,1,1,39
46853,1,10,1,1,1,1,1,0,38
32688,1,1,10,1,1,100,1,1,20
42083,10,1,1,1,10,10,1000,0,51
46176,10,1,10,1,10,10,10,2,28
6741,10,10,1,1,10,10,1,0,24
22443,10,1,1,1,10,10,1,0,38
47041,1,1,100,1,1,1,1,1,23
26601,1,1,10,1,1,1,10,0,50
6720,1,1,100,1,1,1,10000,0,30
22125,1,1,1000,1,1,1,10,0,55
40893,1,1,1,1,1,1,1,0,45
41542,1,1,10,1,1,1,1,2,23
22768,1,1,10,1,1,1,1,1,45
27529,10,1,100,1,1000,10,1,0,61
56113,10,1,10,1,10,10,1,0,34
43557,1,10,1,1,1,1,10,0,43
35647,1,1,1,1,1,100,1,0,29
5883,1,1,10,1,1,1,1,0,24
27677,10,1,10,1,10,10,1,0,30
12529,1,1,10,1,1,1,10000,1,44
24243,1,1,10,1,1,1,10,0,75
19132,1,1,10,1,1,1,1,1,18
25129,10,1,1,1,10,10,100000,1,64
19208,10,1,10,1,1000,10,1,0,36
39917,10,1,1,1,10,10,1000,0,55
47429,1,1,10,1,1,1,1,0,38
7840,1,1,1,1,1,100,1,2,48
41595,10,1,100,1,1000,10,1000,0,46
7661,1,10,1,1,1,100,1,1,34
50714,10,1,1,1,1000,10,1,1,54
49241,10,10,100,1,10,10,1,0,24
28253,10,1,10,1,10,10,1,0,41
42773,10,1,10,1,10,10,10,1,31
56237,1,10,100,1,1,1,10,0,32
5835,1,1,10,1,1,1,1,0,24
13643,1,1,1000,1,1,1,1,0,30
19815,1,1,10,1,1,1,1,1,23
41827,10,1,1,1,10,10,1,0,24
51542,10,1,10,1,10,10,1,1,28
11306,1,1,10,1,1,1,1,0,19
36530,1,1,1,1,1,100,1,0,45
21319,1,1,10,1,1,1,1,1,24
21175,1,10,10,1,1,1,10,0,27
19484,10,10,10,1,10,10,1000,0,30
38070,1,10,1,1,1,1,1,1,22
17030,1,1,1,1,10,10,1,0,30
41725,1,1,1,1,1,1,100,1,60
11900,10,10,10,1,100,10,1,1,41
26755,10,1,1,1,10,10,10,0,37
10201,1,1,10,1,1,1,1,1,29
50020,1,1,1,1,1,100,10,0,36
16754,1,1,10,1,1,100,1,1,23
9401,1,1,10,1,10,1000,1,0,23
20552,10,10,10,1,1000,10,1,0,35
12161,1,1,1,1,1,1,1,0,21
42886,1,1,1,1,1,100,1000,0,52
49283,1,1,10,1,100,10,1000,2,59
24853,1,1,10,1,1,1,1,0,41
53874,1,10,10,1,1,1,1,0,24
6419,1,1,10,1,1,100,1000,0,66
18666,1,1,10,1,1,1,1,0,25
8087,1,1,1,1,1,1,10,0,37
2060,1,1,1,1,1,1,1,0,36
60550,1,1,1,1,1,1,1,0,29
4344,1,1,10,1,1,1,1,1,20
5725,1,1,100,1,1,1,1,1,24
5382,10,1,1,1,1000,10,1,0,28
24008,1,1,10,1,1,1,100,0,49
2859,1,1,1,1,1,1,1,0,35
30722,1,1,10,1,1,1,100,0,53
29353,1,1,1,1,1,1,10,0,50
11978,10,1,10,1,1000,10,1,0,30
37695,1,1,10,1,1,1,1,0,41
39385,1,1,10,1,1,100,1,2,19
60463,1,1,10,1,1,1,1,0,27
53972,1,1,10,1,100,10,1,0,23
1533,1,1,10,1,1,1,1,0,26
38252,10,1,10,1,10,10,1,0,45
10006,10,1,10,1,10,10,1,2,31
36440,1,1,10,1,1,1,10,0,30
32621,10,10,10,1,10,10,1,0,26
6097,1,1,1,1,1000,10,10,0,42
31065,100,1,10,1,10,10,1,1,20
17529,1,1,1,1,1,100,10,0,40
11635,1,1,10,1,1,100,1,1,48
57146,1,1,1,1,1,100,1,0,18
15477,10,1,1,1,10,10,1,0,51
29009,1,1,100,1,1,1,1,0,30
33702,1,1,10,1,1,1,1,0,51
56005,10,1,1000,1,10,10,1,0,37
4428,1,1,10,1,1,1,1,0,51
30143,1,1,10,1,1,1,1,0,18
3514,1,1,10,1,1,100,1,2,46
13081,1,10,1,1,1,1,1,2,23
